"GEO","SEX","CAS","LMS","COC","AGE","TIME","VALUE","FLAGS","FOOTNOTES"
"IT","T","POP","SIN","TOTAL","Y_GE85","2011","158087","",""
"IT","T","POP","SIN","TOTAL","Y_LT15","2011","8326043","",""
"IT","T","POP","TOTAL","TOTAL","TOTAL","2011","59433744","",""
"IT","T","POP","TOTAL","TOTAL","Y15-29","2011","9197356","",""
"IT","T","POP","TOTAL","TOTAL","Y30-49","2011","17913407","",""
"IT","T","POP","TOTAL","TOTAL","Y50-64","2011","11611966","",""
"IT","T","POP","TOTAL","TOTAL","Y65-84","2011","10693827","",""
"IT","T","POP","TOTAL","TOTAL","Y_GE85","2011","1691145","",""
"IT","T","POP","TOTAL","TOTAL","Y_LT15","2011","8326043","",""
"IT","T","POP","UNK","TOTAL","TOTAL","2011","0","",""
"IT","T","POP","UNK","TOTAL","Y15-29","2011","0","",""
"IT","T","POP","UNK","TOTAL","Y30-49","2011","0","",""
"IT","T","POP","UNK","TOTAL","Y50-64","2011","0","",""
"IT","T","POP","UNK","TOTAL","Y65-84","2011","0","",""
"IT","T","POP","UNK","TOTAL","Y_GE85","2011","0","",""
"IT","T","POP","UNK","TOTAL","Y_LT15","2011","0","",""
"IT","T","POP","WID","TOTAL","TOTAL","2011","4632226","",""
"IT","T","POP","WID","TOTAL","Y15-29","2011","8331","",""
"IT","T","POP","WID","TOTAL","Y30-49","2011","180707","",""
"IT","T","POP","WID","TOTAL","Y50-64","2011","597848","",""
"IT","T","POP","WID","TOTAL","Y65-84","2011","2750180","",""
"IT","T","POP","WID","TOTAL","Y_GE85","2011","1095160","",""
"IT","T","POP","WID","TOTAL","Y_LT15","2011","0","",""
"LI","T","POP","DISREP","TOTAL","TOTAL","2011","0","",""
"LI","T","POP","DISREP","TOTAL","Y15-29","2011","0","",""
"LI","T","POP","DISREP","TOTAL","Y30-49","2011","0","",""
"LI","T","POP","DISREP","TOTAL","Y50-64","2011","0","",""
"LI","T","POP","DISREP","TOTAL","Y65-84","2011","0","",""
"LI","T","POP","DISREP","TOTAL","Y_GE85","2011","0","",""
"LI","T","POP","DISREP","TOTAL","Y_LT15","2011","0","",""
"LI","T","POP","DIV","TOTAL","TOTAL","2011","2568","",""
"LI","T","POP","DIV","TOTAL","Y15-29","2011","41","",""
"LI","T","POP","DIV","TOTAL","Y30-49","2011","1125","",""
"LI","T","POP","DIV","TOTAL","Y50-64","2011","1025","",""
"LI","T","POP","DIV","TOTAL","Y65-84","2011","357","",""
"LI","T","POP","DIV","TOTAL","Y_GE85","2011","20","",""
"LI","T","POP","DIV","TOTAL","Y_LT15","2011","0","",""
"LI","T","POP","DTHREP","TOTAL","TOTAL","2011","0","",""
"LI","T","POP","DTHREP","TOTAL","Y15-29","2011","0","",""
"LI","T","POP","DTHREP","TOTAL","Y30-49","2011","0","",""
"LI","T","POP","DTHREP","TOTAL","Y50-64","2011","0","",""
"LI","T","POP","DTHREP","TOTAL","Y65-84","2011","0","",""
"LI","T","POP","DTHREP","TOTAL","Y_GE85","2011","0","",""
"LI","T","POP","DTHREP","TOTAL","Y_LT15","2011","0","",""
"LI","T","POP","MAR","TOTAL","TOTAL","2011","16444","",""
"LI","T","POP","MAR","TOTAL","Y15-29","2011","785","",""
"LI","T","POP","MAR","TOTAL","Y30-49","2011","7126","",""
"LI","T","POP","MAR","TOTAL","Y50-64","2011","5539","",""
"LI","T","POP","MAR","TOTAL","Y65-84","2011","2838","",""
"LI","T","POP","MAR","TOTAL","Y_GE85","2011","156","",""
"LI","T","POP","MAR","TOTAL","Y_LT15","2011","0","",""
"LI","T","POP","REP","TOTAL","TOTAL","2011","0","",""
"LI","T","POP","REP","TOTAL","Y15-29","2011","0","",""
"LI","T","POP","REP","TOTAL","Y30-49","2011","0","",""
"LI","T","POP","REP","TOTAL","Y50-64","2011","0","",""
"LI","T","POP","REP","TOTAL","Y65-84","2011","0","",""
"LI","T","POP","REP","TOTAL","Y_GE85","2011","0","",""
"LI","T","POP","REP","TOTAL","Y_LT15","2011","0","",""
"LI","T","POP","SIN","TOTAL","TOTAL","2011","15535","",""
"LI","T","POP","SIN","TOTAL","Y15-29","2011","5773","",""
"LI","T","POP","SIN","TOTAL","Y30-49","2011","2868","",""
"LI","T","POP","SIN","TOTAL","Y50-64","2011","717","",""
"LI","T","POP","SIN","TOTAL","Y65-84","2011","352","",""
"LI","T","POP","SIN","TOTAL","Y_GE85","2011","50","",""
"LI","T","POP","SIN","TOTAL","Y_LT15","2011","5775","",""
"LI","T","POP","TOTAL","TOTAL","TOTAL","2011","36149","",""
"LI","T","POP","TOTAL","TOTAL","Y15-29","2011","6599","",""
"LI","T","POP","TOTAL","TOTAL","Y30-49","2011","11194","",""
"LI","T","POP","TOTAL","TOTAL","Y50-64","2011","7559","",""
"LI","T","POP","TOTAL","TOTAL","Y65-84","2011","4482","",""
"LI","T","POP","TOTAL","TOTAL","Y_GE85","2011","540","",""
"LI","T","POP","TOTAL","TOTAL","Y_LT15","2011","5775","",""
"LI","T","POP","UNK","TOTAL","TOTAL","2011","0","",""
"LI","T","POP","UNK","TOTAL","Y15-29","2011","0","",""
"LI","T","POP","UNK","TOTAL","Y30-49","2011","0","",""
"LI","T","POP","UNK","TOTAL","Y50-64","2011","0","",""
"LI","T","POP","UNK","TOTAL","Y65-84","2011","0","",""
"LI","T","POP","UNK","TOTAL","Y_GE85","2011","0","",""
"LI","T","POP","UNK","TOTAL","Y_LT15","2011","0","",""
"LI","T","POP","WID","TOTAL","TOTAL","2011","1602","",""
"LI","T","POP","WID","TOTAL","Y15-29","2011","0","",""
"LI","T","POP","WID","TOTAL","Y30-49","2011","75","",""
"LI","T","POP","WID","TOTAL","Y50-64","2011","278","",""
"LI","T","POP","WID","TOTAL","Y65-84","2011","935","",""
"LI","T","POP","WID","TOTAL","Y_GE85","2011","314","",""
"LI","T","POP","WID","TOTAL","Y_LT15","2011","0","",""
"LT","T","POP","DISREP","TOTAL","TOTAL","2011","0","",""
"LT","T","POP","DISREP","TOTAL","Y15-29","2011","0","",""
"LT","T","POP","DISREP","TOTAL","Y30-49","2011","0","",""
"LT","T","POP","DISREP","TOTAL","Y50-64","2011","0","",""
"LT","T","POP","DISREP","TOTAL","Y65-84","2011","0","",""
"LT","T","POP","DISREP","TOTAL","Y_GE85","2011","0","",""
"LT","T","POP","DISREP","TOTAL","Y_LT15","2011","0","",""
"LT","T","POP","DIV","TOTAL","TOTAL","2011","284858","",""
"LT","T","POP","DIV","TOTAL","Y15-29","2011","8937","",""
"LT","T","POP","DIV","TOTAL","Y30-49","2011","131992","",""
"LT","T","POP","DIV","TOTAL","Y50-64","2011","99163","",""
"LT","T","POP","DIV","TOTAL","Y65-84","2011","43061","",""
"LT","T","POP","DIV","TOTAL","Y_GE85","2011","1705","",""
"LT","T","POP","DIV","TOTAL","Y_LT15","2011","0","",""
"LT","T","POP","DTHREP","TOTAL","TOTAL","2011","0","",""
"LT","T","POP","DTHREP","TOTAL","Y15-29","2011","0","",""
"LT","T","POP","DTHREP","TOTAL","Y30-49","2011","0","",""
"LT","T","POP","DTHREP","TOTAL","Y50-64","2011","0","",""
"LT","T","POP","DTHREP","TOTAL","Y65-84","2011","0","",""
"LT","T","POP","DTHREP","TOTAL","Y_GE85","2011","0","",""
"LT","T","POP","DTHREP","TOTAL","Y_LT15","2011","0","",""
"LT","T","POP","MAR","TOTAL","TOTAL","2011","1293357","",""
"LT","T","POP","MAR","TOTAL","Y15-29","2011","103964","",""
"LT","T","POP","MAR","TOTAL","Y30-49","2011","553669","",""
"LT","T","POP","MAR","TOTAL","Y50-64","2011","384728","",""
"LT","T","POP","MAR","TOTAL","Y65-84","2011","241928","",""
"LT","T","POP","MAR","TOTAL","Y_GE85","2011","9068","",""
"LT","T","POP","MAR","TOTAL","Y_LT15","2011","0","",""
"LT","T","POP","REP","TOTAL","TOTAL","2011","0","",""
"LT","T","POP","REP","TOTAL","Y15-29","2011","0","",""
"LT","T","POP","REP","TOTAL","Y30-49","2011","0","",""
"LT","T","POP","REP","TOTAL","Y50-64","2011","0","",""
"LT","T","POP","REP","TOTAL","Y65-84","2011","0","",""
"LT","T","POP","REP","TOTAL","Y_GE85","2011","0","",""
"LT","T","POP","REP","TOTAL","Y_LT15","2011","0","",""
"LT","T","POP","SIN","TOTAL","TOTAL","2011","1164646","",""
"LT","T","POP","SIN","TOTAL","Y15-29","2011","511466","",""
"LT","T","POP","SIN","TOTAL","Y30-49","2011","136683","",""
"LT","T","POP","SIN","TOTAL","Y50-64","2011","35946","",""
"LT","T","POP","SIN","TOTAL","Y65-84","2011","23768","",""
"LT","T","POP","SIN","TOTAL","Y_GE85","2011","3571","",""
"LT","T","POP","SIN","TOTAL","Y_LT15","2011","453212","",""
"LT","T","POP","TOTAL","TOTAL","TOTAL","2011","3043429","",""
"LT","T","POP","TOTAL","TOTAL","Y15-29","2011","624718","",""
"LT","T","POP","TOTAL","TOTAL","Y30-49","2011","840024","",""
"LT","T","POP","TOTAL","TOTAL","Y50-64","2011","579549","",""
"LT","T","POP","TOTAL","TOTAL","Y65-84","2011","494707","",""
"LT","T","POP","TOTAL","TOTAL","Y_GE85","2011","51219","",""
"LT","T","POP","TOTAL","TOTAL","Y_LT15","2011","453212","",""
"LT","T","POP","UNK","TOTAL","TOTAL","2011","0","",""
"LT","T","POP","UNK","TOTAL","Y15-29","2011","0","",""
"LT","T","POP","UNK","TOTAL","Y30-49","2011","0","",""
"LT","T","POP","UNK","TOTAL","Y50-64","2011","0","",""
"LT","T","POP","UNK","TOTAL","Y65-84","2011","0","",""
"LT","T","POP","UNK","TOTAL","Y_GE85","2011","0","",""
"LT","T","POP","UNK","TOTAL","Y_LT15","2011","0","",""
"LT","T","POP","WID","TOTAL","TOTAL","2011","300568","",""
"LT","T","POP","WID","TOTAL","Y15-29","2011","351","",""
"LT","T","POP","WID","TOTAL","Y30-49","2011","17680","",""
"LT","T","POP","WID","TOTAL","Y50-64","2011","59712","",""
"LT","T","POP","WID","TOTAL","Y65-84","2011","185950","",""
"LT","T","POP","WID","TOTAL","Y_GE85","2011","36875","",""
"LT","T","POP","WID","TOTAL","Y_LT15","2011","0","",""
"LU","T","POP","DISREP","TOTAL","TOTAL","2011","992","",""
"LU","T","POP","DISREP","TOTAL","Y15-29","2011","58","",""
"LU","T","POP","DISREP","TOTAL","Y30-49","2011","594","",""
"LU","T","POP","DISREP","TOTAL","Y50-64","2011","340","",""
"LU","T","POP","DISREP","TOTAL","Y65-84","2011","0","",""
"LU","T","POP","DISREP","TOTAL","Y_GE85","2011","0","",""
"LU","T","POP","DISREP","TOTAL","Y_LT15","2011","0","",""
"LU","T","POP","DIV","TOTAL","TOTAL","2011","32668","",""
"LU","T","POP","DIV","TOTAL","Y15-29","2011","662","",""
"LU","T","POP","DIV","TOTAL","Y30-49","2011","15357","",""
"LU","T","POP","DIV","TOTAL","Y50-64","2011","12338","",""
"LU","T","POP","DIV","TOTAL","Y65-84","2011","4145","",""
"LU","T","POP","DIV","TOTAL","Y_GE85","2011","166","",""
"LU","T","POP","DIV","TOTAL","Y_LT15","2011","0","",""
"LU","T","POP","DTHREP","TOTAL","TOTAL","2011","205","",""
"LU","T","POP","DTHREP","TOTAL","Y15-29","2011","18","",""
"LU","T","POP","DTHREP","TOTAL","Y30-49","2011","93","",""
"LU","T","POP","DTHREP","TOTAL","Y50-64","2011","94","",""
"LU","T","POP","DTHREP","TOTAL","Y65-84","2011","0","",""
"LU","T","POP","DTHREP","TOTAL","Y_GE85","2011","0","",""
"LU","T","POP","DTHREP","TOTAL","Y_LT15","2011","0","",""
"LU","T","POP","MAR","TOTAL","TOTAL","2011","216613","",""
"LU","T","POP","MAR","TOTAL","Y15-29","2011","10393","",""
"LU","T","POP","MAR","TOTAL","Y30-49","2011","99433","",""
"LU","T","POP","MAR","TOTAL","Y50-64","2011","66570","",""
"LU","T","POP","MAR","TOTAL","Y65-84","2011","38418","",""
"LU","T","POP","MAR","TOTAL","Y_GE85","2011","1799","",""
"LU","T","POP","MAR","TOTAL","Y_LT15","2011","0","",""
"LU","T","POP","REP","TOTAL","TOTAL","2011","6364","",""
"LU","T","POP","REP","TOTAL","Y15-29","2011","1909","",""
"LU","T","POP","REP","TOTAL","Y30-49","2011","3566","",""
"LU","T","POP","REP","TOTAL","Y50-64","2011","691","",""
"LU","T","POP","REP","TOTAL","Y65-84","2011","193","",""
"LU","T","POP","REP","TOTAL","Y_GE85","2011","5","",""
"LU","T","POP","REP","TOTAL","Y_LT15","2011","0","",""
"LU","T","POP","SIN","TOTAL","TOTAL","2011","227012","",""
"LU","T","POP","SIN","TOTAL","Y15-29","2011","83903","",""
"LU","T","POP","SIN","TOTAL","Y30-49","2011","41539","",""
"LU","T","POP","SIN","TOTAL","Y50-64","2011","8394","",""
"LU","T","POP","SIN","TOTAL","Y65-84","2011","3914","",""
"LU","T","POP","SIN","TOTAL","Y_GE85","2011","625","",""
"LU","T","POP","SIN","TOTAL","Y_LT15","2011","88637","",""
"LU","T","POP","TOTAL","TOTAL","TOTAL","2011","512353","",""
"LU","T","POP","TOTAL","TOTAL","Y15-29","2011","97043","",""
"LU","T","POP","TOTAL","TOTAL","Y30-49","2011","162035","",""
"LU","T","POP","TOTAL","TOTAL","Y50-64","2011","92896","",""
"LU","T","POP","TOTAL","TOTAL","Y65-84","2011","63548","",""
"LU","T","POP","TOTAL","TOTAL","Y_GE85","2011","8194","",""
"LU","T","POP","TOTAL","TOTAL","Y_LT15","2011","88637","",""
"LU","T","POP","UNK","TOTAL","TOTAL","2011","460","",""
"LU","T","POP","UNK","TOTAL","Y15-29","2011","67","",""
"LU","T","POP","UNK","TOTAL","Y30-49","2011","147","",""
"LU","T","POP","UNK","TOTAL","Y50-64","2011","75","",""
"LU","T","POP","UNK","TOTAL","Y65-84","2011","108","",""
"LU","T","POP","UNK","TOTAL","Y_GE85","2011","63","",""
"LU","T","POP","UNK","TOTAL","Y_LT15","2011","0","",""
"LU","T","POP","WID","TOTAL","TOTAL","2011","28039","",""
"LU","T","POP","WID","TOTAL","Y15-29","2011","33","",""
"LU","T","POP","WID","TOTAL","Y30-49","2011","1306","",""
"LU","T","POP","WID","TOTAL","Y50-64","2011","4394","",""
"LU","T","POP","WID","TOTAL","Y65-84","2011","16770","",""
"LU","T","POP","WID","TOTAL","Y_GE85","2011","5536","",""
"LU","T","POP","WID","TOTAL","Y_LT15","2011","0","",""
"LV","T","POP","DISREP","TOTAL","TOTAL","2011","0","",""
"LV","T","POP","DISREP","TOTAL","Y15-29","2011","0","",""
"LV","T","POP","DISREP","TOTAL","Y30-49","2011","0","",""
"LV","T","POP","DISREP","TOTAL","Y50-64","2011","0","",""
"LV","T","POP","DISREP","TOTAL","Y65-84","2011","0","",""
"LV","T","POP","DISREP","TOTAL","Y_GE85","2011","0","",""
"LV","T","POP","DISREP","TOTAL","Y_LT15","2011","0","",""
"LV","T","POP","DIV","TOTAL","TOTAL","2011","247906","",""
"LV","T","POP","DIV","TOTAL","Y15-29","2011","5609","",""
"LV","T","POP","DIV","TOTAL","Y30-49","2011","94904","",""
"LV","T","POP","DIV","TOTAL","Y50-64","2011","89819","",""
"LV","T","POP","DIV","TOTAL","Y65-84","2011","54992","",""
"LV","T","POP","DIV","TOTAL","Y_GE85","2011","2582","",""
"LV","T","POP","DIV","TOTAL","Y_LT15","2011","0","",""
"LV","T","POP","DTHREP","TOTAL","TOTAL","2011","0","",""
"LV","T","POP","DTHREP","TOTAL","Y15-29","2011","0","",""
"LV","T","POP","DTHREP","TOTAL","Y30-49","2011","0","",""
"LV","T","POP","DTHREP","TOTAL","Y50-64","2011","0","",""
"LV","T","POP","DTHREP","TOTAL","Y65-84","2011","0","",""
"LV","T","POP","DTHREP","TOTAL","Y_GE85","2011","0","",""
"LV","T","POP","DTHREP","TOTAL","Y_LT15","2011","0","",""
"LV","T","POP","MAR","TOTAL","TOTAL","2011","777409","",""
"LV","T","POP","MAR","TOTAL","Y15-29","2011","61223","",""
"LV","T","POP","MAR","TOTAL","Y30-49","2011","313660","",""
"LV","T","POP","MAR","TOTAL","Y50-64","2011","244621","",""
"LV","T","POP","MAR","TOTAL","Y65-84","2011","152801","",""
"LV","T","POP","MAR","TOTAL","Y_GE85","2011","5104","",""
"LV","T","POP","MAR","TOTAL","Y_LT15","2011","0","",""
"LV","T","POP","REP","TOTAL","TOTAL","2011","0","",""
"LV","T","POP","REP","TOTAL","Y15-29","2011","0","",""
"LV","T","POP","REP","TOTAL","Y30-49","2011","0","",""
"LV","T","POP","REP","TOTAL","Y50-64","2011","0","",""
"LV","T","POP","REP","TOTAL","Y65-84","2011","0","",""
"LV","T","POP","REP","TOTAL","Y_GE85","2011","0","",""
"LV","T","POP","REP","TOTAL","Y_LT15","2011","0","",""
"LV","T","POP","SIN","TOTAL","TOTAL","2011","859899","",""
"LV","T","POP","SIN","TOTAL","Y15-29","2011","356207","",""
"LV","T","POP","SIN","TOTAL","Y30-49","2011","147874","",""
"LV","T","POP","SIN","TOTAL","Y50-64","2011","34499","",""
"LV","T","POP","SIN","TOTAL","Y65-84","2011","23975","",""
"LV","T","POP","SIN","TOTAL","Y_GE85","2011","3194","",""
"LV","T","POP","SIN","TOTAL","Y_LT15","2011","294150","",""
"LV","T","POP","TOTAL","TOTAL","TOTAL","2011","2070371","",""
"LV","T","POP","TOTAL","TOTAL","Y15-29","2011","423243","",""
"LV","T","POP","TOTAL","TOTAL","Y30-49","2011","566383","",""
"LV","T","POP","TOTAL","TOTAL","Y50-64","2011","406139","",""
"LV","T","POP","TOTAL","TOTAL","Y65-84","2011","347097","",""
"LV","T","POP","TOTAL","TOTAL","Y_GE85","2011","33359","",""
"LV","T","POP","TOTAL","TOTAL","Y_LT15","2011","294150","",""
"LV","T","POP","UNK","TOTAL","TOTAL","2011","0","",""
"LV","T","POP","UNK","TOTAL","Y15-29","2011","0","",""
"LV","T","POP","UNK","TOTAL","Y30-49","2011","0","",""
"LV","T","POP","UNK","TOTAL","Y50-64","2011","0","",""
"LV","T","POP","UNK","TOTAL","Y65-84","2011","0","",""
"LV","T","POP","UNK","TOTAL","Y_GE85","2011","0","",""
"LV","T","POP","UNK","TOTAL","Y_LT15","2011","0","",""
"LV","T","POP","WID","TOTAL","TOTAL","2011","185157","",""
"LV","T","POP","WID","TOTAL","Y15-29","2011","204","",""
"LV","T","POP","WID","TOTAL","Y30-49","2011","9945","",""
"LV","T","POP","WID","TOTAL","Y50-64","2011","37200","",""
"LV","T","POP","WID","TOTAL","Y65-84","2011","115329","",""
"LV","T","POP","WID","TOTAL","Y_GE85","2011","22479","",""
"LV","T","POP","WID","TOTAL","Y_LT15","2011","0","",""
"MT","T","POP","DISREP","TOTAL","TOTAL","2011","0","",""
"MT","T","POP","DISREP","TOTAL","Y15-29","2011","0","",""
"MT","T","POP","DISREP","TOTAL","Y30-49","2011","0","",""
"MT","T","POP","DISREP","TOTAL","Y50-64","2011","0","",""
"MT","T","POP","DISREP","TOTAL","Y65-84","2011","0","",""
"MT","T","POP","DISREP","TOTAL","Y_GE85","2011","0","",""
"MT","T","POP","DISREP","TOTAL","Y_LT15","2011","0","",""
"MT","T","POP","DIV","TOTAL","TOTAL","2011","1984","",""
"MT","T","POP","DIV","TOTAL","Y15-29","2011","25","",""
"MT","T","POP","DIV","TOTAL","Y30-49","2011","625","",""
"MT","T","POP","DIV","TOTAL","Y50-64","2011","822","",""
"MT","T","POP","DIV","TOTAL","Y65-84","2011","501","",""
"MT","T","POP","DIV","TOTAL","Y_GE85","2011","11","",""
"MT","T","POP","DIV","TOTAL","Y_LT15","2011","0","",""
"MT","T","POP","DTHREP","TOTAL","TOTAL","2011","0","",""
"MT","T","POP","DTHREP","TOTAL","Y15-29","2011","0","",""
"MT","T","POP","DTHREP","TOTAL","Y30-49","2011","0","",""
"MT","T","POP","DTHREP","TOTAL","Y50-64","2011","0","",""
"MT","T","POP","DTHREP","TOTAL","Y65-84","2011","0","",""
"MT","T","POP","DTHREP","TOTAL","Y_GE85","2011","0","",""
"MT","T","POP","DTHREP","TOTAL","Y_LT15","2011","0","",""
"MT","T","POP","MAR","TOTAL","TOTAL","2011","212986","",""
"MT","T","POP","MAR","TOTAL","Y15-29","2011","11284","",""
"MT","T","POP","MAR","TOTAL","Y30-49","2011","85603","",""
"MT","T","POP","MAR","TOTAL","Y50-64","2011","75684","",""
"MT","T","POP","MAR","TOTAL","Y65-84","2011","39039","",""
"MT","T","POP","MAR","TOTAL","Y_GE85","2011","1376","",""
"MT","T","POP","MAR","TOTAL","Y_LT15","2011","0","",""
"MT","T","POP","REP","TOTAL","TOTAL","2011","0","",""
"MT","T","POP","REP","TOTAL","Y15-29","2011","0","",""
"MT","T","POP","REP","TOTAL","Y30-49","2011","0","",""
"MT","T","POP","REP","TOTAL","Y50-64","2011","0","",""
"MT","T","POP","REP","TOTAL","Y65-84","2011","0","",""
"MT","T","POP","REP","TOTAL","Y_GE85","2011","0","",""
"MT","T","POP","REP","TOTAL","Y_LT15","2011","0","",""
"MT","T","POP","SIN","TOTAL","TOTAL","2011","180694","",""
"MT","T","POP","SIN","TOTAL","Y15-29","2011","74621","",""
"MT","T","POP","SIN","TOTAL","Y30-49","2011","24252","",""
"MT","T","POP","SIN","TOTAL","Y50-64","2011","10095","",""
"MT","T","POP","SIN","TOTAL","Y65-84","2011","8728","",""
"MT","T","POP","SIN","TOTAL","Y_GE85","2011","1270","",""
"MT","T","POP","SIN","TOTAL","Y_LT15","2011","61728","",""
"MT","T","POP","TOTAL","TOTAL","TOTAL","2011","417432","",""
"MT","T","POP","TOTAL","TOTAL","Y15-29","2011","85952","",""
"MT","T","POP","TOTAL","TOTAL","Y30-49","2011","111124","",""
"MT","T","POP","TOTAL","TOTAL","Y50-64","2011","90437","",""
"MT","T","POP","TOTAL","TOTAL","Y65-84","2011","61714","",""
"MT","T","POP","TOTAL","TOTAL","Y_GE85","2011","6477","",""
"MT","T","POP","TOTAL","TOTAL","Y_LT15","2011","61728","",""
"MT","T","POP","UNK","TOTAL","TOTAL","2011","0","",""
"MT","T","POP","UNK","TOTAL","Y15-29","2011","0","",""
"MT","T","POP","UNK","TOTAL","Y30-49","2011","0","",""
"MT","T","POP","UNK","TOTAL","Y50-64","2011","0","",""
"MT","T","POP","UNK","TOTAL","Y65-84","2011","0","",""
"MT","T","POP","UNK","TOTAL","Y_GE85","2011","0","",""
"MT","T","POP","UNK","TOTAL","Y_LT15","2011","0","",""
"MT","T","POP","WID","TOTAL","TOTAL","2011","21768","",""
"MT","T","POP","WID","TOTAL","Y15-29","2011","22","",""
"MT","T","POP","WID","TOTAL","Y30-49","2011","644","",""
"MT","T","POP","WID","TOTAL","Y50-64","2011","3836","",""
"MT","T","POP","WID","TOTAL","Y65-84","2011","13446","",""
"MT","T","POP","WID","TOTAL","Y_GE85","2011","3820","",""
"MT","T","POP","WID","TOTAL","Y_LT15","2011","0","",""
"NL","T","POP","DISREP","TOTAL","TOTAL","2011","58940","",""
"NL","T","POP","DISREP","TOTAL","Y15-29","2011","1897","",""
"NL","T","POP","DISREP","TOTAL","Y30-49","2011","35832","",""
"NL","T","POP","DISREP","TOTAL","Y50-64","2011","18549","",""
"NL","T","POP","DISREP","TOTAL","Y65-84","2011","2623","",""
"NL","T","POP","DISREP","TOTAL","Y_GE85","2011","39","",""
"NL","T","POP","DISREP","TOTAL","Y_LT15","2011","0","",""
"NL","T","POP","DIV","TOTAL","TOTAL","2011","1092090","",""
"NL","T","POP","DIV","TOTAL","Y15-29","2011","12684","",""
"NL","T","POP","DIV","TOTAL","Y30-49","2011","415644","",""
"NL","T","POP","DIV","TOTAL","Y50-64","2011","455780","",""
"NL","T","POP","DIV","TOTAL","Y65-84","2011","195855","",""
"NL","T","POP","DIV","TOTAL","Y_GE85","2011","12127","",""
"NL","T","POP","DIV","TOTAL","Y_LT15","2011","0","",""
"NL","T","POP","DTHREP","TOTAL","TOTAL","2011","2090","",""
"NL","T","POP","DTHREP","TOTAL","Y15-29","2011","16","",""
"NL","T","POP","DTHREP","TOTAL","Y30-49","2011","344","",""
"NL","T","POP","DTHREP","TOTAL","Y50-64","2011","893","",""
"NL","T","POP","DTHREP","TOTAL","Y65-84","2011","774","",""
"NL","T","POP","DTHREP","TOTAL","Y_GE85","2011","63","",""
"NL","T","POP","DTHREP","TOTAL","Y_LT15","2011","0","",""
"NL","T","POP","MAR","TOTAL","TOTAL","2011","6749959","",""
"NL","T","POP","MAR","TOTAL","Y15-29","2011","242894","",""
"NL","T","POP","MAR","TOTAL","Y30-49","2011","2592042","",""
"NL","T","POP","MAR","TOTAL","Y50-64","2011","2394385","",""
"NL","T","POP","MAR","TOTAL","Y65-84","2011","1450381","",""
"NL","T","POP","MAR","TOTAL","Y_GE85","2011","70257","",""
"NL","T","POP","MAR","TOTAL","Y_LT15","2011","0","",""
"NL","T","POP","REP","TOTAL","TOTAL","2011","115007","",""
"NL","T","POP","REP","TOTAL","Y15-29","2011","17672","",""
"NL","T","POP","REP","TOTAL","Y30-49","2011","64660","",""
"NL","T","POP","REP","TOTAL","Y50-64","2011","25112","",""
"NL","T","POP","REP","TOTAL","Y65-84","2011","7325","",""
"NL","T","POP","REP","TOTAL","Y_GE85","2011","238","",""
"NL","T","POP","REP","TOTAL","Y_LT15","2011","0","",""
"NL","T","POP","SIN","TOTAL","TOTAL","2011","7773306","",""
"NL","T","POP","SIN","TOTAL","Y15-29","2011","2767522","",""
"NL","T","POP","SIN","TOTAL","Y30-49","2011","1590662","",""
"NL","T","POP","SIN","TOTAL","Y50-64","2011","367895","",""
"NL","T","POP","SIN","TOTAL","Y65-84","2011","120439","",""
"NL","T","POP","SIN","TOTAL","Y_GE85","2011","19713","",""
"NL","T","POP","SIN","TOTAL","Y_LT15","2011","2907075","",""
"NL","T","POP","TOTAL","TOTAL","TOTAL","2011","16655799","",""
"NL","T","POP","TOTAL","TOTAL","Y15-29","2011","3043011","",""
"NL","T","POP","TOTAL","TOTAL","Y30-49","2011","4720549","",""
"NL","T","POP","TOTAL","TOTAL","Y50-64","2011","3390218","",""
"NL","T","POP","TOTAL","TOTAL","Y65-84","2011","2288227","",""
"NL","T","POP","TOTAL","TOTAL","Y_GE85","2011","306719","",""
"NL","T","POP","TOTAL","TOTAL","Y_LT15","2011","2907075","",""
"NL","T","POP","UNK","TOTAL","TOTAL","2011","0","",""
"NL","T","POP","UNK","TOTAL","Y15-29","2011","0","",""
"NL","T","POP","UNK","TOTAL","Y30-49","2011","0","",""
"NL","T","POP","UNK","TOTAL","Y50-64","2011","0","",""
"NL","T","POP","UNK","TOTAL","Y65-84","2011","0","",""
"NL","T","POP","UNK","TOTAL","Y_GE85","2011","0","",""
"NL","T","POP","UNK","TOTAL","Y_LT15","2011","0","",""
"NL","T","POP","WID","TOTAL","TOTAL","2011","864407","",""
"NL","T","POP","WID","TOTAL","Y15-29","2011","326","",""
"NL","T","POP","WID","TOTAL","Y30-49","2011","21365","",""
"NL","T","POP","WID","TOTAL","Y50-64","2011","127604","",""
"NL","T","POP","WID","TOTAL","Y65-84","2011","510830","",""
"NL","T","POP","WID","TOTAL","Y_GE85","2011","204282","",""
"NL","T","POP","WID","TOTAL","Y_LT15","2011","0","",""
"NO","T","POP","DISREP","TOTAL","TOTAL","2011","0","",""
"NO","T","POP","DISREP","TOTAL","Y15-29","2011","0","",""
"NO","T","POP","DISREP","TOTAL","Y30-49","2011","0","",""
"NO","T","POP","DISREP","TOTAL","Y50-64","2011","0","",""
"NO","T","POP","DISREP","TOTAL","Y65-84","2011","0","",""
"NO","T","POP","DISREP","TOTAL","Y_GE85","2011","0","",""
"NO","T","POP","DISREP","TOTAL","Y_LT15","2011","0","",""
